NAME,FORM
"CHEMBL412",C18H24O2
"CHEMBL6916",C14H15ClN4O
"CHEMBL6992",C13H15ClN4
"CHEMBL6606",C13H16N4O2S
"CHEMBL6634",C16H17N3O4S
"CHEMBL6633",C10H11N5O2S
"CHEMBL6635",C17H28O5
"CHEMBL6577",C13H10O5
"CHEMBL6589",C18H21ClN2O4
"MECAMYLAMINE",C11H21N
"CHEMBL6491",C10H19N
"CHEMBL269237",C18H20N4O3S
"CHEMBL6624",C17H18N4O3S
"CHEMBL266240",C6H8ClN3O4S2
"CHEMBL6685",C7H6N2O3S2
"CHEMBL6698",C12H14N4O
"CHEMBL7030",C11H21N
"CHEMBL7041",C8H15N
"CHEMBL384532",C42H66Cl3N9O17
"CARBACHOL",C6H15ClN2O2
"NORARECOLINE",C7H11NO2
"CHEMBL6986",C22H36O6
"CHEMBL440267",C22H23N3O4
"CHEMBL6873",C36H52N8O14
"CHEMBL6738",C40H59N9O16
"CHEMBL425625",C45H65N9O19
"CHEMBL268175",C9H13ClN2O2
"CHEMBL6587",C13H15ClN2O2
"CHEMBL6568",C9H15ClN2O2
"CHEMBL6569",C12H13N5O2
"CHEMBL6387",C15H16FN5
"RO-194603",C15H17N3O3S
"CHEMBL6407",C19H24N6O3
"CHEMBL6814",C18H18N4O3S
"CHEMBL268915",C30H36O7
"CHEMBL386851",C50H69N9O16
"CHEMBL383935",C50H68N12O18
"CHEMBL426151",C44H64FN9O18S
"CHEMBL268413",C40H43ClN2O18S
"CHEMBL216753",C44H65N9O16S
"CHEMBL384151",C44H64ClN9O16S
"CHEMBL269774",C14H14FN5
"PHENYTOIN",C15H12N2O2
"CHEMBL269775",C19H32N2O4
"SIROLIMUS",C51H79NO13
"TACROLIMUS ANHYDROUS",C44H69NO12
"GPI-1046",C20H28N2O4
"CHEMBL6373",C6H9BrN2O2
"CHEMBL6374",C20H25BrN2O4
"CHEMBL268832",C17H20BrNO4
"CHEMBL6837",C12H13BrN4
"CHEMBL7146",C14H17N3O4S2
"CHEMBL266026",C13H15N3O4S2
"CHEMBL269122",C12H13N3O4S2
"CHEMBL268439",C8H9N5O4S3
"CHEMBL7290",C17H18N4O5
"CHEMBL6668",C17H15N5O2S
"CHEMBL402580",C10H9NO2S
"CHEMBL6798",C10H9NOS2
"CHEMBL267835",C6H5Cl2N3O
"CHEMBL6670",C12H13ClN4
"CHEMBL269706",C9H15ClN2O2
"CARZENIDE",C7H7NO4S
"CHEMBL6784",C8H11NO3S
"CHEMBL6659",C17H18IN3O3
"RO-145975",C17H16ClN3O3
"CHEMBL6839",C20H21N3O4
"CHEMBL6849",C16H14ClN3O5S
"CHEMBL266169",C7H8N2O
"CHEMBL6919",C7H9NO3S
"CHEMBL267192",C13H14N6
"CHEMBL269058",C5H10N2
"CHEMBL6429",C12H6Cl2N4O
"CHEMBL6439",C11H7ClN4O3
"DEPHOSTATIN",C7H8N2O3
"CHEMBL6564",C16H16O6
"CHEMBL6565",C13H13N5
"CHEMBL266037",C20H19N5O
"CHEMBL6713",C13H16N4O
"CHEMBL6704",C13H12FN5
"CHEMBL6705",C6H8N2O2S
"CHEMBL6753",C3H6N4O2S2
"CHEMBL265674",C2H4N4O2S2
"CHEMBL6852",C6H8N2O2S
"CHEMBL6656",C9H10N2
"CHEMBL6657",C8H16N2
"CHEMBL265672",C6H12N2
"CHEMBL268177",C6H7IN2O2S
"CHEMBL268787",C16H18FN5
"CHEMBL6726",C18H14N4OS
"CHEMBL6723",C13H11F2N5
"CHEMBL269154",C21H22N2O4
"CHEMBL6809",C21H21NO6S
"CHEMBL6644",C16H24N2O3
"CHEMBL267667",C15H13ClO3
"CHEMBL6642",C14H10Cl2N4OS
"CHEMBL269059",C18H13N3O2S
"CHEMBL6599",C24H20F3N3O5
"CHEMBL265622",C24H20F3N3O4S
"CHEMBL414011",C13H16N4O
"CHEMBL266170",C12H13N5O2
"CLOMIPRAMINE",C19H23ClN2
"CHEMBL6901",C12H12Cl2N4
"CHEMBL6991",C18H13N3OS
"CHEMBL269046",C13H11ClFN5
"CHEMBL7132",C14H13ClF3NO2
"CHEMBL263083",C13H13BrClNO2
"CHEMBL6706",C13H13BrClNO2
"CHEMBL266432",C12H15N5
"CHEMBL269076",C7H14N2
"FENCAMFAMIN",C15H21N
"CHEMBL268543",C12H23N
"CHEMBL7078",C26H40N2O3
"CHEMBL267144",C15H22N2O2
"CHEMBL7057",C15H16FN5
"CHEMBL266930",C17H18FN5
"CHEMBL6787",C13H11F2N5
"CHEMBL6817",C14H13F2N5
"CHEMBL267163",C13H11F2N5
"CHEMBL386440",C82H122N20O31S
"CHEMBL262228",C49H80N12O22S
"ARECOLINE",C8H13NO2
"CHEMBL269018",C13H17N5O
"CHEMBL268356",C14H19N5O2
"CHEMBL7236",C12H14N4O
"CHEMBL268584",C18H14N4O2S
"CHEMBL266660",C19H25NO6S
"CHEMBL6449",C19H26N2O4
"CHEMBL269305",C16H16F3NO2
"CHEMBL415289",C14H12F3NO2
"CHEMBL7298",C17H19N3O3
"CHEMBL427826",C12H14F3N5
"CHEMBL414010",C23H20ClN3O5
"CHEMBL440085",C8H13ClN2O2
"CHEMBL7018",C10H13ClN2O2
"CHEMBL7029",C24H20F3N3O5
"CHEMBL7070",C12H17N5
"CHEMBL415293",C17H18ClN3O3
"CHEMBL266088",C13H13F3N4
"CHEMBL6684",C12H15N5
"CHEMBL7004",C12H17N5
"CHEMBL6710",C13H17BrClNO2
"CHEMBL6807",C9H12BrClN2O2
"CHEMBL6767",C9H11ClN2O2
"CHEMBL6838",C13H14ClNO2
"CHEMBL6375",C10H15ClN2O2
"CHEMBL6377",C10H17ClN2O2
"CHEMBL428334",C17H18ClNO5
"CHEMBL6451",C7H11ClN2O2
"CHEMBL6452",C14H17ClF3NO2
"CHEMBL6453",C25H38N2O2
"CHEMBL6801",C13H14N4O2
"CHEMBL6780",C12H14N4
"CHEMBL263084",C13H16ClN5O2S
"CHEMBL6721",C17H18F3NO2
"METHOXSALEN",C12H8O4
"CHEMBL415475",C15H13ClO3
"CHEMBL266319",C12H17N5O
"CHEMBL6695",C12H12N4O
"CHEMBL6756",C12H13FN4
"CHEMBL6712",C20H33NO3
"CHEMBL7237",C19H26N2O4
"CHEMBL7238",C14H12FN5O
"CHEMBL412607",C45H64F3N9O16
"CHEMBL266943",C14H12ClN3O3
"CHEMBL7009",C14H13N3O3
"CHEMBL428674",C17H20ClNO6
"CHEMBL269704",C18H19Cl2N5O
"CHEMBL6661",C15H23N5
"CHEMBL6749",C26H36FNO3
"CHEMBL268809",C9H8N2O2S
"CHEMBL6750",C12H21N3O5S3
"CHEMBL266732",C16H16FN5
"CHEMBL6671",C22H26F3N5O2
"CHEMBL6725",C17H19NO4
"CHEMBL6859",C9H15ClN2O2
"CHEMBL6702",C9H15ClN2O2
"DICHLORPHENAMIDE",C6H6Cl2N2O4S2
"CHEMBL266573",C12H17N5O
"CHEMBL263078",C13H17BrClNO2
"CHEMBL6620",C12H16F3NO2
"CHEMBL269001",C10H16N2O4S3
"BROLAMFETAMINE",C11H16BrNO2
"CHEMBL267037",C15H13ClO3
"CHEMBL267038",C6H9F3N2
"CHEMBL268914",C12H14N6
"CHEMBL6860",C10H17ClN2O2
"CHEMBL6680",C8H13ClN2O2
"ETHOXZOLAMIDE",C9H10N2O3S2
"CHEMBL268985",C45H67N9O17
"CHEMBL265570",C45H66N10O19
"CHEMBL6655",C17H18BrN3O3
"CHEMBL6826",C19H22ClN3O3
"CHEMBL6827",C13H13N5O
"CHEMBL427797",C15H13ClO3
"CHEMBL6988",C15H13ClO3
"CHEMBL6851",C31H38O7
"CHEMBL6672",C15H13ClO3
"CHEMBL267498",C15H16ClNO4
"CHEMBL6724",C6H7BrN2O2S
"CHEMBL6853",C6H7FN2O2S
"CHEMBL266242",C12H14N4O
"CHEMBL266301",C20H34N2O4
"EPIRUBICIN",C27H29NO11
"CHEMBL216758",C46H52N2O20S
"CHEMBL6864",C15H13ClO3
"CHEMBL6693",C18H14N4O2S
"CHEMBL266318",C16H18ClNO4
"CHEMBL267220",C26H37NO3
"CHEMBL266302",C16H16FN5
"CHEMBL6683",C21H28N2O4
"METHAZOLAMIDE",C5H8N4O3S2
"ACETAZOLAMIDE",C4H6N4O3S2
"CHEMBL6643",C7H14N2
"CHEMBL6933",C18H13N3S
"CHEMBL266025",C19H23N5O2
"CHEMBL6637",C25H22F3N3O5
"2,4-DISULFAMYLTRIFLUOROMETHYLANILINE",C7H8F3N3O4S2
"CHEMBL267639",C16H18FN5
"CHEMBL7059",C15H16FN5
"CHEMBL7005",C11H14FN5
"CHEMBL6760",C8H16N2
"CHEMBL268294",C6H12N2
"CHEMBL6793",C18H20ClN3O3
"CHEMBL7069",C18H20ClN3O3
"CHEMBL6962",C15H23N5
"CHEMBL268652",C14H12F3N5
"CHEMBL6889",C14H15N5
"CHEMBL415476",C50H59NO15
"CHEMBL7133",C11H20N2
"CHEMBL268312",C6H9F3N2
"CHEMBL7288",C15H13ClO3
"CHEMBL6854",C13H11F2N5
"CHEMBL267499",C11H14FN5
"CHEMBL268310",C16H14ClN5O
"MAFENIDE",C7H10N2O2S
"CHEMBL266087",C12H16ClNO5S
"CHEMBL7092",C6H7ClN2O2S
"CHEMBL269381",C14H13ClFN5
"CHEMBL6887",C15H14FN5
"CHEMBL268614",C16H16FN5
"CHEMBL269357",C21H19N5OS
"CHEMBL7205",C24H22F3N3O6
"CHEMBL7204",C6H9N3O2S
"SULFANILAMIDE",C6H8N2O2S
"CHEMBL6902",C17H27NO3S
"CHEMBL267877",C29H21F4N3O5
"CHEMBL6803",C30H24F3N3O5
"CHEMBL7091",C9H14N4
"CHEMBL6804",C10H9N3O2
"CHEMBL268811",C26H24F3N3O5
"CHEMBL6771",C21H27N5O2
"CHEMBL267167",C6H12N2
"CHEMBL6808",C6H12N2
"CHEMBL269330",C6H12N2
"CHEMBL268440",C16H23N5O
"CHEMBL6518",C33H36F3N3O7
"CHEMBL203751",C31H24F3N3O7
"CHEMBL6844",C29H22F3N3O5
"CHEMBL6845",C18H17N3O4
"CHEMBL267740",C25H26N2O4
"CHEMBL265665",C33H36F3N3O7
"CHEMBL6815",C14H9Cl2N3OS
"CHEMBL427605",C14H10Cl2N4S
"CHEMBL6772",C8H6Cl2N4
"CHEMBL414183",C13H16N4O
"CHEMBL266303",C13H16N4O
"CHEMBL6891",C22H30N2O4
"CHEMBL7136",C20H15N3O4S
"CHEMBL267617",C17H15Cl2N5O
"CHEMBL7153",C8H7N3S
"CHEMBL414184",C23H18F3N3O5
"CHEMBL6948",C12H14F3N5
"CHEMBL266761",C16H12Cl3N5O
"CHEMBL6949",C17H16ClN5O
"CHEMBL266129",C20H27NO6S
"CHEMBL267637",C25H22F3N3O5
"CHEMBL428658",C14H10Cl2N4O2S
"CHEMBL6741",C11H14BrN5
"CHEMBL6742",C11H15N5
"GUANABENZ",C8H8Cl2N4
"CHEMBL6871",C13H14ClNO2
"CHEMBL268542",C14H17ClF3NO2
"CHEMBL268072",C13H18ClNO2
"CHEMBL6947",C25H22F3N3O5
"CHEMBL7137",C13H11N3O3
"CHEMBL414400",C11H12Cl2N2O5
"CHEMBL7252",C19H16O4
"CHEMBL7253",C15H13ClO3
"CHEMBL6937",C15H13ClO3
"CHEMBL266902",C25H22F3N3O5
"CHEMBL6765",C23H21N3O5
"CHEMBL6982",C29H28F3N3O5
"TRIMETHOPRIM",C14H18N4O3
"VERAPAMIL",C27H38N2O4
"CHEMBL6967",C18H13N3O3S
"CHEMBL7079",C12H13ClN4
"CHEMBL267372",C19H24ClNO4
"SULFASALAZINE",C18H14N4O5S
"CHEMBL7314",C24H24Cl2N2O6
"CHEMBL7102",C17H13ClF3N5O
"CHEMBL6755",C13H17N5O
"CHEMBL6812",C17H15Cl2N5O
"CHEMBL268414",C11H14IN5
"CHEMBL266903",C16H18ClNO5
"CHEMBL269235",C17H16BrN5O
"CHEMBL6552",C14H10Cl2N4O2S
"CHEMBL6613",C14H19N5O2
"CHEMBL268456",C9H10N4
"CHEMBL428478",C11H16N6O2S
"CHEMBL7000",C14H9Cl2N3O3S
"CHEMBL268088",C11H14BrN5
"CHEMBL7435",C15H23N5O
"WR-159412",C15H11F3N4S
"CHEMBL268587",C13H18ClNO2
"CHEMBL7482",C14H17ClN2O2
"CHEMBL269317",C8H12N4
"CHEMBL7416",C9H9N3O
"CHEMBL7101",C8H6ClN3O
"CHEMBL7315",C17H16BrN5O
"CHEMBL7316",C18H12N2S3
"CHEMBL7275",C9H8N4O
"CHEMBL7120",C23H17F3IN3O5
"CHEMBL6915",C15H21NO3S
"CHEMBL428302",C14H15N5
"CHEMBL6956",C13H12ClN5
"CHEMBL268616",C15H14FN5
"CHEMBL414204",C22H22Cl2N2O4
"CHEMBL415481",C25H22F3N3O5
"CHEMBL7191",C18H21N5O
"CHEMBL7106",C16H12Cl3N5O2
"COUMARIN",C9H6O2
"CHEMBL6673",C25H22F3N3O5
"CHEMBL6773",C12H10FN5
"CHEMBL6774",C18H22BrNO4
"CHEMBL267143",C23H22Cl2N2O6
"CHEMBL6979",C18H14N4OS
"CHEMBL267218",C14H15N5O5
"CHEMBL6877",C14H10Cl2N4S
"CHEMBL6929",C18H13N3O2S2
"CHEMBL7246",C9H7N5
"CHEMBL268354",C8H8N4
"CHEMBL266941",C19H25NO6S
"CHEMBL6549",C8H7BrN4
"CHEMBL266874",C24H20F3N3O5
"CHEMBL7222",C9H9N3O
"CHEMBL7357",C18H21N5O
"CHEMBL7358",C17H14F3N5O
"BW-A78U",C13H12FN5
"DILTIAZEM",C22H26N2O4S
"ATENOLOL",C14H22N2O3
"ASPIRIN",C9H8O4
"CHEMBL7035",C18H19Cl2N5O
"CHEMBL6941",C8H7N3S
"CHEMBL7272",C18H23N5O5
"CHEMBL7167",C27H26F3N3O5
"CHEMBL7071",C13H12FN5
"CHEMBL7072",C13H12N6O2
"CHEMBL6917",C14H14FN5
"CHEMBL6989",C15H16N4O6
"CHEMBL414203",C18H22N4O6
"CHEMBL265673",C18H18ClN5O
"CHEMBL6796",C11H9N3O
"CHEMBL6976",C14H15N3O3
"CHEMBL266472",C25H23N3O5
"CHEMBL7046",C23H20F3N5O3
"CHEMBL6832",C16H16FN5
"CHEMBL267269",C13H16N4
"CHEMBL6833",C19H32N2O4
"CHEMBL6905",C18H13N3OS
"CHEMBL6906",C17H15Cl2N5O
"CHEMBL7152",C32H28F3N3O5
"CHEMBL7083",C21H18N4O5
"CHEMBL6914",C24H20F3N3O5
"CHEMBL266638",C8H6BrClN4
"CHEMBL6975",C19H16N4S
"CHEMBL414016",C20H34N2O4
"CHEMBL7209",C22H35NO7
"CHEMBL415478",C23H20F3N3O5
"CHEMBL267971",C9H6F3N3O
"CHEMBL6993",C8H7N3O
"CHEMBL7050",C18H14N4S
"CHEMBL6666",C21H25ClN6O2
"CHEMBL415291",C24H23N3O5
"CHEMBL266734",C11H16N6O2S
"CHEMBL6510",C31H34F3N3O5
"CHEMBL267376",C40H57N7O11
"CHEMBL7011",C14H14N4O6
"4-AMINOQUINAZOLINE",C8H7N3
"CHEMBL414017",C15H13Cl2N5
"CHEMBL7077",C9H10N4
"CHEMBL6759",C18H12N2OS2
"CHEMBL7016",C26H24F3N3O5
"CROTAFURAN A",C20H16O4
"TRIFLUOPERAZINE",C21H24F3N3S
"CHEMBL6940",C16H13Cl2N5O
"CHEMBL6942",C24H25N5OS
"CHEMBL269511",C18H13N3O3S
"CHEMBL7051",C24H20F3N3O5
"SULPIRIDE",C15H23N3O4S
"CHEMBL268313",C19H28O2
"CHEMBL7118",C19H17N5O
"CHEMBL7048",C29H22F3N3O5
"CHEMBL7049",C21H19N5O
"CHEMBL7176",C20H16ClN5O
"CHEMBL7084",C21H16F6N2O4
"CHEMBL6990",C18H19N5O
"CHEMBL267471",C19H23F3N2O
"CHEMBL7421",C17H19F3N2O
"CHEMBL267003",C8H10N2
"CHEMBL7422",C15H17N5O5
"CHEMBL7481",C16H13BrClN5O
"QUINAZOLINE-2,4,6-TRIAMINE",C8H9N5
"CHEMBL6928",C16H13Cl2N5O
"BETAXOLOL",C18H29NO3
"CHEMBL269589",C18H13N3OS
"CHEMBL7497",C21H20Cl2N2O4
"CHEMBL7498",C22H24N2O4
"CHEMBL6954",C5H10N2S
"CHEMBL7189",C20H16ClN5O2
"CHEMBL7490",C21H19N5O2
"CHEMBL428491",C19H24N4O6
"SALICYLIC ACID",C7H6O3
"CHEMBL7043",C19H31NO2S
"CHEMBL7085",C10H14N2O
"CROTAFURAN B",C19H14O5
"CHEMBL6932",C25H22F3N3O5
"CHEMBL6686",C18H13N3S2
"CHEMBL6687",C17H16ClN5O
"OLSALAZINE",C14H10N2O6
"PROPRANOLOL",C16H21NO2
"BENZAMIDE",C7H7NO
"CHEMBL7163",C20H22N4O2
"CHEMBL7164",C18H17N5O3
"CHEMBL6925",C23H16F3N3O6
"CHEMBL7403",C20H17N5O
"CHEMBL7350",C13H13N3O
"CHEMBL7404",C13H13N3O
"CHEMBL7223",C25H21F3N2O6
"CHEMBL267973",C21H22N4O3
"PRACTOLOL",C14H22N2O3
"CHEMBL268785",C25H22F3N3O4
"CHEMBL447236",C25H23N3O5
"CHEMBL7299",C30H24F3N3O6
"CHEMBL7093",C25H21F3N2O5S
"CHEMBL427957",C16H17F3N2O
"CHEMBL7250",C20H33NO3
"CHEMBL7343",C24H20F3N3O5
"CHEMBL266474",C29H21ClF3N3O5
"CHEMBL268879",C17H16ClN5O
"CHEMBL7090",C19H25N5O5
"CHEMBL6479",C16H20N4O2
"CHEMBL267219",C18H16F3N5O
"CHEMBL6653",C17H14F3N5O
"CHEMBL6665",C15H10O6
"CHEMBL6950",C9H11N5
"CHEMBL266545",C16H20N4OS
"CHEMBL269382",C16H21N5O
"CHEMBL268786",C18H13N3S2
"CHEMBL7104",C18H13N3O2S
"CHEMBL267002",C8H7ClN4
"CHEMBL7052",C10H9N3O
"CHEMBL267004",C10H7N3O
"CHEMBL269254",C25H26N2O5
"CHEMBL426",C20H22N8O5
"CHEMBL267180",C19H24N4O4
"CHEMBL266404",C12H11N3O2
"CHEMBL6881",C12H11N3O2
"CHEMBL6952",C25H22F3N3O6
"CHEMBL7190",C24H22N2O4S
"CHEMBL7130",C11H14ClN5
"CHEMBL267692",C15H23N5
"CHEMBL7105",C9H13N3O
"CHEMBL266873",C25H24N2O5
"CHEMBL6897",C18H13N3OS
"CHEMBL7245",C27H26F3N3O5
"CHEMBL267375",C19H31NO3
"CHEMBL6836",C13H17N5O2
"CHEMBL404320",C8H7N3O
"CHEMBL6419",C8H11N3O
"QUINAZOLINONE",C8H6N2O
"CHEMBL6748",C23H18F3N3O5
"CHEMBL6823",C20H16N4
"CHEMBL267666",C18H12N2OS2
"CHEMBL7341",C11H14IN5
"CHEMBL7427",C16H13Cl2N5O
"CHEMBL7347",C20H17N5O
"THERALIN",C16H12O6
"CHEMBL269318",C12H13N5
"CHEMBL7231",C18H21F3N2O
"CHEMBL7251",C21H16F6N2O4
"CHEMBL274222",C34H41N3O4S2
"CHEMBL7361",C25H22F3N3O6
"CHEMBL7360",C23H19ClN2O4
"CHEMBL414014",C23H16F6N2O4
"CHEMBL269044",C14H15N5
"CHEMBL6841",C16H13BrClN5O
"CHEMBL267400",C15H17N5
"CHEMBL267878",C25H32Cl2N2O3
"CHEMBL7033",C13H15N5
"CHEMBL6819",C24H20F3N3O5
"CHEMBL7058",C15H15F3N2O
"CHEMBL6890",C14H15N5
"CHEMBL7060",C25H28Cl2N2O5
"CHEMBL6872",C18H17N3O3
"MECHLORETHAMINE",C5H11Cl2N
"CHEMBL7054",C20H18O6
"CHEMBL266321",C19H21N5O2
"CHEMBL7061",C14H25NO
"CHEMBL268071",C15H14F3N5
"CHEMBL266978",C17H21N5
"CHEMBL6743",C17H14FN3O2
"CHEMBL7044",C17H14BrN3O2
"CHEMBL266269",C16H17F3N2O
"CHEMBL7053",C16H17F3N2O
"CHEMBL6869",C18H33NO
"CHEMBL268377",C15H21N3O6S
"CHEMBL7108",C16H23N3O6S
"CHEMBL7134",C20H18N4
"CHEMBL266875",C15H13ClN4S
"CHEMBL267005",C21H22N2O4
"CHEMBL267241",C25H18F3N3O5
"CHEMBL267850",C16H17F3N2O
"ACYCLOVIR DIPHOSPHATE",C8H13N5O9P2
"CHEMBL7194",C11H18N4O7P2
"CHEMBL266574",C24H18F3N3O5
"CHEMBL7349",C23H19N3O5
"CHEMBL268326",C15H15F3N2O
"CHEMBL7243",C12H8N2S
"CHEMBL269255",C11H10N2O2S
"CHEMBL267907",C16H17F3N2O
"CHEMBL7089",C16H17F3N2O
"CHEMBL6492",C15H10O5
"CHEMBL269331",C19H21N5O
"CHEMBL268541",C19H21N5OS
"CHEMBL6770",C20H22N4OS
"CHEMBL6781",C11H10N2O3
"CHEMBL266904",C17H14FN3
"CHEMBL266241",C18H15ClN2
"CHEMBL7065",C19H31NO3S
"CHEMBL6689",C17H19F3N2O
"CHEMBL267939",C21H25N3O7S
"CHEMBL6572",C16H21N3O6S
"COSTATOLIDE",C22H26O5
"CHEMBL267928",C20H16N4
"CHEMBL266320",C8H7ClN4
"CHEMBL6708",C8H8ClN5
"CHEMBL7285",C26H20F3N3O5
"CHEMBL266266",C18H12N2O2S
"CHEMBL7119",C20H19ClN2O5
"(+)-CALANOLIDE B",C22H26O5
"CIGLITAZONE",C18H23NO3S
"CHEMBL7436",C24H20F3N3O6
"CHEMBL268569",C16H17F3N2O
"CHEMBL6645",C30H33N3O
"CHEMBL6646",C18H17N3O
"CHEMBL6727",C22H27N5O
"CHEMBL6692",C19H22N6O
"CHEMBL269101",C17H16O6
"CHEMBL7017",C17H15N3
"CHEMBL414205",C17H15N3
"CHEMBL268810",C17H15N3
"CHEMBL268654",C18H17N3
"FR-79620",C15H13N3
"CHEMBL6904",C22H25N5O2
"CHEMBL414013",C13H13N3O3
"CHEMBL415482",C20H23N3O6S
"CHEMBL267178",C18H23N3O5S
"(-)-CALANOLIDE A",C22H26O5
"CHEMBL269120",C24H22N2O5
"CHEMBL7256",C22H30N4O2
"CHEMBL6939",C17H27NO3
"CALANOLIDE A",C22H26O5
"CHEMBL267141",C14H13F3N2O
"APIGENIN",C15H10O5
"CHEMBL6694",C15H10O5
"CHEMBL6794",C6H9NO
"CHEMBL265675",C10H17NO
"CHEMBL7032",C23H26Cl2N2O4
"CHEMBL6874",C15H15F3N2O
"CHEMBL6650",C20H21N5O2
"CHEMBL6959",C17H19F3N2O
"CHEMBL266637",C18H16N2O
"CHEMBL6973",C13H17N3O6S
"CHEMBL7247",C13H23N5O6P2
"CHEMBL7248",C18H17N3O2
"CHEMBL6895",C10H17NO
"CHEMBL7262",C26H23F3N2O6
"CHEMBL266697",C22H24N2O5
"CHEMBL6985",C17H14N2O
"CHEMBL7177",C15H15F3N2O
"CHEMBL268378",C13H23N5O6P2
"CHEMBL6983",C15H15F3N2O
"CHEMBL6795",C22H27FN2O4
"CHEMBL6840",C14H21NO3
"CHEMBL267268",C21H19F3N2O5
"CHEMBL6987",C20H20N4O2
"CHEMBL267374",C15H23NO3
"CHEMBL263085",C18H27FN2O6
"CHEMBL7135",C14H11NO4
"CHEMBL6934",C18H11NO3
"CHEMBL266762",C16H15NO3
"CHEMBL6535",C13H19NO4
"CHEMBL7283",C20H25N5
"CHEMBL7178",C21H23N3O3
"CHEMBL7179",C19H23N3O2
"CHEMBL7287",C22H28N2O3
"CHEMBL267193",C18H17N3O
"CHEMBL6493",C25H25N5O
"CHEMBL268878",C22H29N5O4S
"PENICILLIN G",C16H18N2O4S
"TROVAFLOXACIN",C20H15F3N4O3
"CHEMBL7390",C19H21N3O6S
"CHEMBL269019",C18H25N3O6S
"CIMETIDINE",C10H16N6S
"CHEMBL6957",C14H21NO3
"CHEMBL266130",C14H21NO4
"CHEMBL6958",C14H17N5
"CHEMBL7271",C16H19N5
"CHEMBL428482",C20H24N6O
"CHEMBL267398",C20H25FN2O5S
"CHEMBL451240",C22H26FN5O
"CHEMBL6682",C20H23N5O
"CHEMBL6870",C16H26FN3O5S
"CHEMBL427646",C23H29N5O2
"CHEMBL269276",C20H23N5O
"CHEMBL7149",C18H17N3
"CHEMBL7219",C14H17N5O
"CHEMBL6938",C19H18N2O
"CHEMBL269561",C17H14FN3
"CHEMBL7067",C22H27N3O2
"CHEMBL6896",C21H25N5O
"CHEMBL6880",C21H23N5O
"CHEMBL266348",C19H22F2N4O3
"CHEMBL7342",C18H17N3
"CHEMBL429006",C18H17N3O
"CHEMBL7370",C17H14FN3
"CHEMBL7307",C16H25NO4
"CHEMBL6863",C13H18FNO3
"CHEMBL266211",C21H26FN5O4S
"CHEMBL7319",C12H21N5O6P2
"CHEMBL266590",C20H18F2N2O5
"CHEMBL7336",C13H20N2O3
"CHEMBL7426",C5H2Br2N4O
"CHEMBL7389",C20H20F3N5O
"CHEMBL268402",C19H20O6
"CHEMBL7454",C18H23N5
"CHEMBL7455",C16H17F3N2O
"CHEMBL7325",C17H15N5
"CHEMBL7337",C15H23NO3
"CHEMBL7433",C19H17NO6
"CHEMBL7434",C15H22N2O4
"CHEMBL268801",C18H21N5
"CHEMBL7472",C17H21N5
"CHEMBL7459",C13H18N2O5
"CHEMBL7533",C14H20N2O5
"CHEMBL7323",C16H25NO3
"CHEMBL266803",C15H22N2O4
"CHEMBL427995",C15H21NO5
"CHEMBL266292",C15H21N3O7S
"CHEMBL7756",C16H23N3O6S
"CHEMBL7206",C21H24ClNO3
"CHEMBL7217",C22H25ClN2O4
"CHEMBL7233",C14H21NO4
"CHEMBL7234",C15H21NO4
"CHEMBL7249",C16H23FN2O4
"CHEMBL7195",C18H27FN2O4
"CHEMBL269745",C11H19N5O6P2
"CHEMBL7068",C10H17N5O6P2
"CHEMBL7148",C17H14ClN3O2
"CHEMBL7260",C17H15N3O2
"NS-398",C13H18N2O5S
"CHEMBL267449",C22H20FN3O4
"CHEMBL266447",C20H20FN3O4
"CHEMBL7175",C22H27N5O
"CHEMBL7373",C16H17F3N2O
"CHEMBL7383",C17H19F3N2O
"ENDOTHALL",C8H10O5
"CHEMBL7451",C18H18O6
"CHEMBL7646",C7H7N5O2S
"GATIFLOXACIN",C19H22FN3O4
"CHEMBL7636",C22H18O7
"CHEMBL7026",C19H18O6
"CHEMBL414401",C15H17N5
"CHEMBL414020",C18H16N2
"CHEMBL7147",C15H14N4
"CHEMBL6974",C14H21NO4
"CHEMBL266529",C16H23NO4
"CHEMBL6981",C13H18FNO3
"CHEMBL7154",C12H19NO2
"CHEMBL6924",C20H26N2O5
"CHEMBL268114",C17H23N5O7S2
"CHEMBL427616",C20H25N3O8S2
"CHEMBL7425",C19H20ClNO2
"CHEMBL7439",C27H30Cl2N2O6
"CHEMBL7371",C22H27N5O
"CHEMBL269256",C22H25N5O
"CHEMBL7372",C10H9NO4
"CHEMBL266720",C21H25NO3
"CHEMBL268208",C21H23F3N4O3
"CHEMBL7322",C20H25NO5
"CHEMBL7170",C13H20N4O
"CHEMBL7438",C8H5NO3
"CHEMBL7127",C21H27NO5
"CALANOLIDE C",C22H26O5
"CHEMBL7447",C46H78N2O6
"CHEMBL7753",C28H38N4O6S
"CHEMBL7585",C21H25N3O2
"CHEMBL7532",C23H26N4O2
"CHEMBL7332",C16H23NO4
"CHEMBL266268",C13H20N2O3
"CHEMBL269360",C14H21NO3
"CHEMBL7156",C20H23FN2O4
"CHEMBL7712",C23H25F3N4O
"AG1295",C16H14N2
"CHEMBL7725",C15H24N2O3
"CHEMBL267517",C21H22N4O2
"CHEMBL7528",C20H23N5O
"CHEMBL7484",C16H25NO4
"CHEMBL7023",C22H26N4O
"BETULINIC ACID",C30H48O3
